dim,deg,parallel_depth,max_cpu,avg_time
2,23,1,32,0.04302294254302978
2,23,1,34,0.04726207256317139
2,23,1,36,0.0450664758682251
2,23,1,38,0.04587874412536621
2,23,1,40,0.044370269775390624
2,23,2,2,0.04442672729492188
2,23,2,4,0.03884027004241943
2,23,2,6,0.04143378734588623
2,23,2,8,0.042145299911499026
2,23,2,10,0.04638452529907226
2,23,2,12,0.04682393074035644
2,23,2,14,0.04856128692626953
2,23,2,16,0.0481379508972168
2,23,2,18,0.04620718955993652
2,23,2,20,0.04665341377258301
2,23,2,22,0.047719168663024905
2,23,2,24,0.04596874713897705
2,23,2,26,0.04864912033081055
2,23,2,28,0.04492511749267578
2,23,2,30,0.048555612564086914
2,23,2,32,0.04465508460998535
2,23,2,34,0.04839351177215576
2,23,2,36,0.04820420742034912
2,23,2,38,0.04819319248199463
2,23,2,40,0.04640421867370605
2,23,3,2,0.04313957691192627
2,23,3,4,0.032950639724731445
2,23,3,6,0.030985450744628905
2,23,3,8,0.034552717208862306
2,23,3,10,0.03869409561157226
2,23,3,12,0.04169445037841797
2,23,3,14,0.04323740005493164
2,23,3,16,0.042628908157348634
2,23,3,18,0.040098834037780764
2,23,3,20,0.04355318546295166
2,23,3,22,0.04284672737121582
2,23,3,24,0.046102142333984374
2,23,3,26,0.04443612098693848
2,23,3,28,0.044518041610717776
2,23,3,30,0.04472336769104004
2,23,3,32,0.04554145336151123
2,23,3,34,0.044045662879943846
2,23,3,36,0.04559886455535889
2,23,3,38,0.04480862617492676
2,23,3,40,0.04348912239074707
2,23,4,2,0.04297382831573486
2,23,4,4,0.031689238548278806
2,23,4,6,0.030716538429260254
2,23,4,8,0.031205034255981444
2,23,4,10,0.03514986038208008
2,23,4,12,0.038350367546081544
2,23,4,14,0.04246947765350342
2,23,4,16,0.04382133483886719
2,23,4,18,0.04277472496032715
2,23,4,20,0.04393866062164307
2,23,4,22,0.0453455924987793
2,23,4,24,0.04445414543151856
2,23,4,26,0.04373161792755127
2,23,4,28,0.04641859531402588
2,23,4,30,0.046300530433654785
2,23,4,32,0.04443199634552002
2,23,4,34,0.04503936767578125
2,23,4,36,0.04416570663452148
2,23,4,38,0.0442004919052124
2,23,4,40,0.04454488754272461
2,23,5,2,0.04532558917999267
2,23,5,4,0.030450201034545897
2,23,5,6,0.029081845283508302
2,23,5,8,0.030076766014099122
2,23,5,10,0.0377460241317749
2,23,5,12,0.03820323944091797
2,23,5,14,0.04383938312530518
2,23,5,16,0.0432297945022583
2,23,5,18,0.048396754264831546
2,23,5,20,0.0477348804473877
2,23,5,22,0.04740850925445557
2,23,5,24,0.048553848266601564
2,23,5,26,0.048398709297180174
2,23,5,28,0.04590456485748291
2,23,5,30,0.043913769721984866
2,23,5,32,0.04439499378204346
2,23,5,34,0.04239532947540283
2,23,5,36,0.045578289031982425
2,23,5,38,0.04397373199462891
2,23,5,40,0.044452452659606935
2,23,6,2,0.04345772266387939
2,23,6,4,0.030866074562072753
2,23,6,6,0.026645874977111815
2,23,6,8,0.031179141998291016
2,23,6,10,0.03495454788208008
2,23,6,12,0.039632868766784665
2,23,6,14,0.041153120994567874
2,23,6,16,0.04622488021850586
2,23,6,18,0.04553878307342529
2,23,6,20,0.04914283752441406
2,23,6,22,0.044632124900817874
2,23,6,24,0.04435441493988037
2,23,6,26,0.044760942459106445
2,23,6,28,0.04370429515838623
2,23,6,30,0.04066276550292969
2,23,6,32,0.04428434371948242
2,23,6,34,0.0431396484375
2,23,6,36,0.04316425323486328
2,23,6,38,0.04301919937133789
2,23,6,40,0.04216907024383545
2,23,7,2,0.04203379154205322
2,23,7,4,0.030830764770507814
2,23,7,6,0.027791714668273924
2,23,7,8,0.028362202644348144
2,23,7,10,0.03366355895996094
2,23,7,12,0.03851437568664551
2,23,7,14,0.04255187511444092
2,23,7,16,0.04401686191558838
2,23,7,18,0.042456436157226565
2,23,7,20,0.043531060218811035
2,23,7,22,0.0450514554977417
2,23,7,24,0.04180831909179687
2,23,7,26,0.042575955390930176
2,23,7,28,0.04129979610443115
2,23,7,30,0.045514893531799314
2,23,7,32,0.04543566703796387
2,23,7,34,0.043127131462097165
2,23,7,36,0.043712496757507324
2,23,7,38,0.047500324249267575
2,23,7,40,0.044544768333435056
2,23,8,2,0.046401453018188474
2,23,8,4,0.03217337131500244
2,23,8,6,0.028928923606872558
2,23,8,8,0.0266371488571167
2,23,8,10,0.03431956768035889
2,23,8,12,0.03822629451751709
2,23,8,14,0.04229097366333008
2,23,8,16,0.04555072784423828
2,23,8,18,0.04342854022979736
2,23,8,20,0.043962621688842775
2,23,8,22,0.04694020748138428
2,23,8,24,0.04325358867645264
2,23,8,26,0.045861029624938966
2,23,8,28,0.04408528804779053
2,23,8,30,0.04266843795776367
2,23,8,32,0.04437541961669922
2,23,8,34,0.04408135414123535
2,23,8,36,0.04523041248321533
2,23,8,38,0.046209859848022464
2,23,8,40,0.04411911964416504
2,24,0,1,0.05494027137756348
2,24,1,2,0.05571143627166748
2,24,1,4,0.046417832374572754
2,24,1,6,0.046997570991516115
2,24,1,8,0.045013952255249026
2,24,1,10,0.0450974702835083
2,24,1,12,0.044873380661010744
2,24,1,14,0.04801030158996582
2,24,1,16,0.0450268030166626
2,24,1,18,0.045949769020080564
2,24,1,20,0.04692785739898682
2,24,1,22,0.04771988391876221
2,24,1,24,0.04777095317840576
2,24,1,26,0.04511826038360596
2,24,1,28,0.04450721740722656
2,24,1,30,0.04524440765380859
2,24,1,32,0.044620633125305176
2,24,1,34,0.0440934419631958
2,24,1,36,0.04505641460418701
2,24,1,38,0.04520668983459473
2,24,1,40,0.04572277069091797
2,24,2,2,0.055913257598876956
2,24,2,4,0.04175901412963867
2,24,2,6,0.04157869815826416
2,24,2,8,0.046551752090454104
2,24,2,10,0.04964206218719482
2,24,2,12,0.049790263175964355
2,24,2,14,0.04965207576751709
2,24,2,16,0.05189833641052246
2,24,2,18,0.049743938446044925
2,24,2,20,0.04961240291595459
2,24,2,22,0.04918985366821289
2,24,2,24,0.049283385276794434
2,24,2,26,0.04999310970306396
2,24,2,28,0.04938223361968994
2,24,2,30,0.04669651985168457
2,24,2,32,0.049710559844970706
2,24,2,34,0.05033354759216309
2,24,2,36,0.0490382194519043
2,24,2,38,0.04920241832733154
2,24,2,40,0.049755644798278806
2,24,3,2,0.054087471961975095
2,24,3,4,0.03823244571685791
2,24,3,6,0.034419703483581546
2,24,3,8,0.03548595905303955
2,24,3,10,0.04024949073791504
2,24,3,12,0.0428530216217041
2,24,3,14,0.04656193256378174
2,24,3,16,0.048407578468322755
2,24,3,18,0.048092222213745116
2,24,3,20,0.047716498374938965
2,24,3,22,0.04835658073425293
2,24,3,24,0.049901795387268064
2,24,3,26,0.04397363662719726
2,24,3,28,0.04919812679290771
2,24,3,30,0.04953470230102539
2,24,3,32,0.04847042560577393
2,24,3,34,0.04699852466583252
2,24,3,36,0.04842829704284668
2,24,3,38,0.048095703125
2,24,3,40,0.04567761421203613
2,24,4,2,0.053387570381164554
2,24,4,4,0.03480863571166992
2,24,4,6,0.02972407341003418
2,24,4,8,0.034417366981506346
2,24,4,10,0.03489594459533692
2,24,4,12,0.04267284870147705
2,24,4,14,0.04384009838104248
2,24,4,16,0.04561514854431152
2,24,4,18,0.049633574485778806
2,24,4,20,0.045298647880554196
2,24,4,22,0.04816832542419434
2,24,4,24,0.04538669586181641
2,24,4,26,0.04645171165466309
2,24,4,28,0.04383983612060547
2,24,4,30,0.04620535373687744
2,24,4,32,0.04668247699737549
2,24,4,34,0.04612119197845459
2,24,4,36,0.047407102584838864
2,24,4,38,0.04796812534332275
2,24,4,40,0.05095441341400146
2,24,5,2,0.051948714256286624
2,24,5,4,0.03588912487030029
2,24,5,6,0.033142709732055665
2,24,5,8,0.03633275032043457
2,24,5,10,0.03873355388641357
2,24,5,12,0.0418332576751709
2,24,5,14,0.046204781532287596
2,24,5,16,0.046894264221191403
2,24,5,18,0.050788068771362306
2,24,5,20,0.049757194519042966
2,24,5,22,0.049317002296447754
2,24,5,24,0.050265383720397946
2,24,5,26,0.04859621524810791
2,24,5,28,0.04797837734222412
2,24,5,30,0.0506927490234375
2,24,5,32,0.04539554119110108
2,24,5,34,0.04939913749694824
2,24,5,36,0.04480388164520264
2,24,5,38,0.050618648529052734
2,24,5,40,0.05070028305053711
2,24,6,2,0.05258665084838867
2,24,6,4,0.038405227661132815
2,24,6,6,0.033523154258728025
2,24,6,8,0.03210945129394531
2,24,6,10,0.03865725994110107
2,24,6,12,0.04350380897521973
2,24,6,14,0.045895504951477054
2,24,6,16,0.04714784622192383
2,24,6,18,0.047759294509887695
2,24,6,20,0.04901375770568848
2,24,6,22,0.04773306846618652
2,24,6,24,0.0457721471786499
2,24,6,26,0.048823308944702146
2,24,6,28,0.04710407257080078
2,24,6,30,0.05154078006744385
2,24,6,32,0.046059155464172365
2,24,6,34,0.04515626430511475
2,24,6,36,0.04556791782379151
2,24,6,38,0.04941184520721435
2,24,6,40,0.04558122158050537
2,24,7,2,0.0528223991394043
2,24,7,4,0.03553466796875
2,24,7,6,0.03291687965393066
2,24,7,8,0.030595064163208008
2,24,7,10,0.03586769104003906
2,24,7,12,0.040217137336730956
2,24,7,14,0.04496653079986572
2,24,7,16,0.043718504905700686
2,24,7,18,0.046033072471618655
2,24,7,20,0.04609436988830566
2,24,7,22,0.04843454360961914
2,24,7,24,0.046323537826538086
2,24,7,26,0.04651079177856445
2,24,7,28,0.04683651924133301
2,24,7,30,0.0464003324508667
2,24,7,32,0.04503328800201416
2,24,7,34,0.04396731853485107
2,24,7,36,0.046927356719970705
2,24,7,38,0.04967503547668457
2,24,7,40,0.052500462532043456
2,24,8,2,0.05295753479003906
2,24,8,4,0.036775612831115724
2,24,8,6,0.0343209981918335
2,24,8,8,0.03898594379425049
2,24,8,10,0.038764357566833496
2,24,8,12,0.042583346366882324
2,24,8,14,0.04344396591186524
2,24,8,16,0.050659465789794925
2,24,8,18,0.05003740787506104
2,24,8,20,0.05127172470092774
2,24,8,22,0.047839117050170896
2,24,8,24,0.05157458782196045
2,24,8,26,0.04339530467987061
2,24,8,28,0.04694640636444092
2,24,8,30,0.04495792388916016
2,24,8,32,0.04674332141876221
2,24,8,34,0.04686703681945801
2,24,8,36,0.04213409423828125
2,24,8,38,0.04654381275177002
2,24,8,40,0.04466216564178467
2,25,0,1,0.04958491325378418
2,25,1,2,0.04860255718231201
2,25,1,4,0.0451815128326416
2,25,1,6,0.04851839542388916
2,25,1,8,0.04586005210876465
2,25,1,10,0.04467053413391113
2,25,1,12,0.04651763439178467
2,25,1,14,0.0463160514831543
2,25,1,16,0.048006272315979
2,25,1,18,0.04652571678161621
2,25,1,20,0.04629719257354736
2,25,1,22,0.04940111637115478
2,25,1,24,0.04761879444122315
2,25,1,26,0.04531130790710449
2,25,1,28,0.04599552154541016
2,25,1,30,0.045574498176574704
2,25,1,32,0.045993375778198245
2,25,1,34,0.046405792236328125
2,25,1,36,0.0477452278137207
2,25,1,38,0.04901432991027832
2,25,1,40,0.04850184917449951
2,25,2,2,0.047278094291687014
2,25,2,4,0.03827865123748779
2,25,2,6,0.04054126739501953
2,25,2,8,0.04496276378631592
2,25,2,10,0.04700238704681396
2,25,2,12,0.047165632247924805
2,25,2,14,0.04897418022155762
2,25,2,16,0.04866960048675537
2,25,2,18,0.050092887878417966
2,25,2,20,0.04878404140472412
2,25,2,22,0.04972548484802246
2,25,2,24,0.0497894287109375
2,25,2,26,0.04888734817504883
2,25,2,28,0.045958948135375974
2,25,2,30,0.04986560344696045
2,25,2,32,0.04771523475646973
2,25,2,34,0.04886353015899658
2,25,2,36,0.04778451919555664
2,25,2,38,0.04680068492889404
2,25,2,40,0.04455533027648926
2,25,3,2,0.045846176147460935
2,25,3,4,0.03450620174407959
2,25,3,6,0.036306571960449216
2,25,3,8,0.03753182888031006
2,25,3,10,0.04377195835113525
2,25,3,12,0.04401023387908935
2,25,3,14,0.04281930923461914
2,25,3,16,0.046274232864379886
2,25,3,18,0.048474478721618655
2,25,3,20,0.04511270523071289
2,25,3,22,0.04818007946014404
2,25,3,24,0.06170709133148193
2,25,3,26,0.04809825420379639
2,25,3,28,0.04963045120239258
2,25,3,30,0.0476823091506958
2,25,3,32,0.04689204692840576
2,25,3,34,0.04865167140960693
2,25,3,36,0.050835919380187986
2,25,3,38,0.046602511405944826
2,25,3,40,0.04656519889831543
2,25,4,2,0.04687919616699219
2,25,4,4,0.03398747444152832
2,25,4,6,0.03515474796295166
2,25,4,8,0.03452005386352539
2,25,4,10,0.03802170753479004
2,25,4,12,0.04287974834442139
2,25,4,14,0.04239048957824707
2,25,4,16,0.04280622005462646
2,25,4,18,0.04764337539672851
2,25,4,20,0.04572353363037109
2,25,4,22,0.046049857139587404
2,25,4,24,0.04336395263671875
2,25,4,26,0.04503111839294434
2,25,4,28,0.04369997978210449
2,25,4,30,0.04713382720947266
2,25,4,32,0.04404194355010986
2,25,4,34,0.04758970737457276
2,25,4,36,0.04879803657531738
2,25,4,38,0.0460151195526123
2,25,4,40,0.043712830543518065
2,25,5,2,0.04634394645690918
2,25,5,4,0.031959152221679686
2,25,5,6,0.030348730087280274
2,25,5,8,0.0313382625579834
2,25,5,10,0.03436930179595947
2,25,5,12,0.041129684448242186
2,25,5,14,0.044793128967285156
2,25,5,16,0.04454817771911621
2,25,5,18,0.044724655151367185
2,25,5,20,0.04257476329803467
2,25,5,22,0.044706106185913086
2,25,5,24,0.04356927871704101
2,25,5,26,0.04463191032409668
2,25,5,28,0.048258209228515626
2,25,5,30,0.04656286239624023
2,25,5,32,0.04380557537078857
2,25,5,34,0.046407032012939456
2,25,5,36,0.04430522918701172
2,25,5,38,0.04329087734222412
2,25,5,40,0.04353783130645752
2,25,6,2,0.04597094058990479
2,25,6,4,0.03255758285522461
2,25,6,6,0.027471756935119628
2,25,6,8,0.029581713676452636
2,25,6,10,0.03171195983886719
2,25,6,12,0.03626737594604492
2,25,6,14,0.03992128372192383
2,25,6,16,0.04285366535186767
2,25,6,18,0.042506980895996097
2,25,6,20,0.0412214994430542
2,25,6,22,0.04499382972717285
2,25,6,24,0.043591642379760744
2,25,6,26,0.04325273036956787
2,25,6,28,0.04377400875091553
2,25,6,30,0.0452195405960083
2,25,6,32,0.04298486709594727
2,25,6,34,0.04533946514129639
2,25,6,36,0.04493780136108398
2,25,6,38,0.04539968967437744
2,25,6,40,0.04598569869995117
2,25,7,2,0.048243165016174316
2,25,7,4,0.0309251070022583
2,25,7,6,0.03032214641571045
2,25,7,8,0.03318829536437988
2,25,7,10,0.03732457160949707
2,25,7,12,0.040294742584228514
2,25,7,14,0.0417133092880249
2,25,7,16,0.045593976974487305
2,25,7,18,0.04550092220306397
2,25,7,20,0.04211061000823975
2,25,7,22,0.042384672164916995
2,25,7,24,0.04538981914520264
2,25,7,26,0.04264764785766602
2,25,7,28,0.043655109405517575
2,25,7,30,0.04144983291625977
2,25,7,32,0.04564976692199707
2,25,7,34,0.046599411964416505
2,25,7,36,0.0443631649017334
2,25,7,38,0.04195258617401123
2,25,7,40,0.043772530555725095
2,25,8,2,0.046903371810913086
2,25,8,4,0.03260989189147949
2,25,8,6,0.028684163093566896
2,25,8,8,0.029332661628723146
2,25,8,10,0.035757923126220705
2,25,8,12,0.04245259761810303
2,25,8,14,0.04098379611968994
2,25,8,16,0.04444112777709961
2,25,8,18,0.04434528350830078
2,25,8,20,0.04501099586486816
2,25,8,22,0.042158079147338864
2,25,8,24,0.04540412425994873
2,25,8,26,0.04565186500549316
2,25,8,28,0.0439908504486084
2,25,8,30,0.0434098482131958
2,25,8,32,0.04362473487854004
2,25,8,34,0.044872283935546875
2,25,8,36,0.045343875885009766
2,25,8,38,0.04665617942810059
2,25,8,40,0.04457755088806152
2,26,0,1,0.06098792552947998
2,26,1,2,0.0515667200088501
2,26,1,4,0.04692206382751465
2,26,1,6,0.043656539916992185
2,26,1,8,0.04191005229949951
2,26,1,10,0.04108264446258545
2,26,1,12,0.04181818962097168
2,26,1,14,0.04019184112548828
2,26,1,16,0.044893717765808104
2,26,1,18,0.039651346206665036
2,26,1,20,0.03998723030090332
2,26,1,22,0.04071254730224609
2,26,1,24,0.04459366798400879
2,26,1,26,0.042050957679748535
2,26,1,28,0.04189975261688232
2,26,1,30,0.04586217403411865
2,26,1,32,0.03986837863922119
2,26,1,34,0.042208099365234376
2,26,1,36,0.04139533042907715
2,26,1,38,0.04049861431121826
2,26,1,40,0.04291508197784424
2,26,2,2,0.04727516174316406
2,26,2,4,0.03702695369720459
2,26,2,6,0.03813002109527588
2,26,2,8,0.0390669584274292
2,26,2,10,0.04063770771026611
2,26,2,12,0.04290537834167481
2,26,2,14,0.04485688209533691
2,26,2,16,0.0433025598526001
2,26,2,18,0.0434821605682373
2,26,2,20,0.0418316125869751
2,26,2,22,0.04222176074981689
2,26,2,24,0.0446044921875
2,26,2,26,0.04189586639404297
2,26,2,28,0.04482767581939697
2,26,2,30,0.04162757396697998
2,26,2,32,0.0432530403137207
2,26,2,34,0.045313549041748044
2,26,2,36,0.04820051193237305
2,26,2,38,0.04479379653930664
2,26,2,40,0.04591104984283447
2,26,3,2,0.04840073585510254
2,26,3,4,0.031110715866088868
2,26,3,6,0.03285834789276123
2,26,3,8,0.03462698459625244
2,26,3,10,0.03929617404937744
2,26,3,12,0.043668055534362794
2,26,3,14,0.044413280487060544
2,26,3,16,0.04747626781463623
2,26,3,18,0.04663028717041016
2,26,3,20,0.04404203891754151
2,26,3,22,0.045655226707458495
2,26,3,24,0.04181981086730957
2,26,3,26,0.045923900604248044
2,26,3,28,0.047721123695373534
2,26,3,30,0.04222254753112793
2,26,3,32,0.0455207347869873
2,26,3,34,0.042726659774780275
2,26,3,36,0.044735836982727054
2,26,3,38,0.04456491470336914
2,26,3,40,0.04378740787506104
2,26,4,2,0.04736044406890869
2,26,4,4,0.03238503932952881
2,26,4,6,0.028748035430908203
2,26,4,8,0.03403933048248291
2,26,4,10,0.033968544006347655
2,26,4,12,0.03854842185974121
2,26,4,14,0.042901110649108884
2,26,4,16,0.04350161552429199
2,26,4,18,0.042945575714111325
2,26,4,20,0.04092228412628174
2,26,4,22,0.04202141761779785
2,26,4,24,0.042368721961975095
2,26,4,26,0.04114155769348145
2,26,4,28,0.04585118293762207
2,26,4,30,0.0461212158203125
2,26,4,32,0.042899346351623534
2,26,4,34,0.04318468570709229
2,26,4,36,0.04474830627441406
2,26,4,38,0.04316272735595703
2,26,4,40,0.042380547523498534
2,26,5,2,0.04788773059844971
2,26,5,4,0.0323199987411499
2,26,5,6,0.029750514030456542
2,26,5,8,0.03135714530944824
2,26,5,10,0.03585195541381836
2,26,5,12,0.037507271766662596
2,26,5,14,0.041176581382751466
2,26,5,16,0.04457402229309082
2,26,5,18,0.04289240837097168
2,26,5,20,0.045895838737487794
2,26,5,22,0.04682300090789795
2,26,5,24,0.04239201545715332
2,26,5,26,0.04208664894104004
2,26,5,28,0.04370570182800293
2,26,5,30,0.04573752880096436
2,26,5,32,0.041220784187316895
2,26,5,34,0.04425323009490967
2,26,5,36,0.04138360023498535
2,26,5,38,0.043702197074890134
2,26,5,40,0.0410839319229126
2,26,6,2,0.044398832321166995
2,26,6,4,0.03078024387359619
2,26,6,6,0.026073312759399413
2,26,6,8,0.02953171730041504
2,26,6,10,0.03449809551239014
2,26,6,12,0.038821983337402347
2,26,6,14,0.04145858287811279
2,26,6,16,0.04282157421112061
2,26,6,18,0.04244356155395508
2,26,6,20,0.04474344253540039
2,26,6,22,0.04240059852600098
2,26,6,24,0.0425858736038208
2,26,6,26,0.042749333381652835
2,26,6,28,0.042060112953186034
2,26,6,30,0.0419003963470459
2,26,6,32,0.04266271591186523
2,26,6,34,0.04209191799163818
2,26,6,36,0.03993034362792969
2,26,6,38,0.045161867141723634
2,26,6,40,0.04464044570922852
2,26,7,2,0.04451162815093994
2,26,7,4,0.03123776912689209
2,26,7,6,0.029125046730041505
2,26,7,8,0.030332779884338378
2,26,7,10,0.03048863410949707
2,26,7,12,0.036094951629638675
2,26,7,14,0.03891851902008057
2,26,7,16,0.0422588586807251
2,26,7,18,0.043921375274658205
2,26,7,20,0.041585230827331544
2,26,7,22,0.044170808792114255
2,26,7,24,0.043233704566955564
2,26,7,26,0.04393267631530762
2,26,7,28,0.04040205478668213
2,26,7,30,0.04386758804321289
2,26,7,32,0.03993289470672608
2,26,7,34,0.044134092330932614
2,26,7,36,0.03870384693145752
2,26,7,38,0.042833781242370604
2,26,7,40,0.04386558532714844
2,26,8,2,0.04771995544433594
2,26,8,4,0.031990551948547365
2,26,8,6,0.029552054405212403
2,26,8,8,0.03180091381072998
2,26,8,10,0.036331558227539064
2,26,8,12,0.03687427043914795
2,26,8,14,0.044441747665405276
2,26,8,16,0.042593979835510255
2,26,8,18,0.04687938690185547
2,26,8,20,0.04415032863616943
2,26,8,22,0.0433119535446167
2,26,8,24,0.043662428855895996
2,26,8,26,0.04425933361053467
2,26,8,28,0.046975898742675784
2,26,8,30,0.04631502628326416
2,26,8,32,0.04553918838500977
2,26,8,34,0.043756651878356936
2,26,8,36,0.044928574562072755
2,26,8,38,0.0469041109085083
2,26,8,40,0.041680407524108884
2,27,0,1,0.058245515823364256
2,27,1,2,0.04896302223205566
2,27,1,4,0.04368267059326172
2,27,1,6,0.04401352405548096
2,27,1,8,0.04143078327178955
2,27,1,10,0.04595208168029785
2,27,1,12,0.044412994384765626
2,27,1,14,0.044727420806884764
2,27,1,16,0.04485232830047607
2,27,1,18,0.045253849029541014
2,27,1,20,0.043456649780273436
2,27,1,22,0.043517041206359866
2,27,1,24,0.0422196626663208
2,27,1,26,0.043577051162719725
2,27,1,28,0.04426209926605225
2,27,1,30,0.045075511932373045
2,27,1,32,0.04478356838226318
2,27,1,34,0.04274382591247559
2,27,1,36,0.04428565502166748
2,27,1,38,0.045104265213012695
2,27,1,40,0.04399881362915039
2,27,2,2,0.04412672519683838
2,27,2,4,0.032993626594543454
2,27,2,6,0.03714685440063477
2,27,2,8,0.0398808479309082
2,27,2,10,0.0439542293548584
2,27,2,12,0.04653985500335693
2,27,2,14,0.046222782135009764
2,27,2,16,0.04769740104675293
2,27,2,18,0.04589147567749023
2,27,2,20,0.04666638374328613
2,27,2,22,0.047562146186828615
2,27,2,24,0.04839468002319336
2,27,2,26,0.045793795585632326
2,27,2,28,0.046427464485168456
2,27,2,30,0.0435929536819458
2,27,2,32,0.047043466567993165
2,27,2,34,0.047707343101501466
2,27,2,36,0.04448823928833008
2,27,2,38,0.045915627479553224
2,27,2,40,0.04520668983459473
2,27,3,2,0.04335720539093017
2,27,3,4,0.03013300895690918
2,27,3,6,0.0303375244140625
2,27,3,8,0.0343416690826416
2,27,3,10,0.03926637172698975
2,27,3,12,0.04322056770324707
2,27,3,14,0.04510695934295654
2,27,3,16,0.04251852035522461
